valor,tipo,data,categoria,descricao
-2839.5,1,"""2025-03-25T21:38:32.443679Z""","""Pagamento""","""Pagamento de serviço"""
7812.57,2,"""2025-03-22T21:38:32.443688Z""","""Venda""","""Despesa operacional"""
7925.58,2,"""2025-03-21T21:38:32.443697Z""","""Venda""","""Transferência bancária"""
3418.87,2,"""2025-03-10T21:38:32.443706Z""","""Compra""","""Pagamento de serviço"""
5547.32,2,"""2025-05-11T21:38:32.443714Z""","""Salário""","""Recebido de cliente"""
-7519.65,1,"""2025-04-04T21:38:32.443723Z""","""Salário""","""Pagamento de serviço"""
-6488.29,1,"""2025-04-20T21:38:32.443732Z""","""Salário""","""Compra de material"""
6373.92,2,"""2025-03-19T21:38:32.443741Z""","""Salário""","""Referente ao mês"""
738.26,2,"""2025-05-14T21:38:32.443750Z""","""Serviço""","""Compra de material"""
-7307.36,1,"""2025-03-27T21:38:32.443758Z""","""Pagamento""","""Transferência bancária"""
1778.2,2,"""2025-04-14T21:38:32.443778Z""","""Pagamento""","""Transferência bancária"""
8941.41,2,"""2025-05-30T21:38:32.443787Z""","""Investimento""","""Despesa operacional"""
-7296.64,1,"""2025-03-04T21:38:32.443795Z""","""Reembolso""","""Transferência bancária"""
6339.58,2,"""2025-03-04T21:38:32.443809Z""","""Venda""","""Transferência bancária"""
-5566.8,1,"""2025-03-09T21:38:32.443825Z""","""Pagamento""","""Pagamento de serviço"""
-5165.18,1,"""2025-05-13T21:38:32.443841Z""","""Transferência""","""Recebido de cliente"""
-869.41,1,"""2025-05-11T21:38:32.443859Z""","""Serviço""","""Pagamento de serviço"""
6802.7,2,"""2025-04-01T21:38:32.443869Z""","""Pagamento""","""Despesa operacional"""
-5546.7,1,"""2025-03-09T21:38:32.443878Z""","""Serviço""","""Pagamento de serviço"""
-1305.64,1,"""2025-04-16T21:38:32.443887Z""","""Salário""","""Recebido de cliente"""
8353.68,2,"""2025-05-04T21:38:32.443895Z""","""Pagamento""","""Compra de material"""
-6209.01,1,"""2025-03-25T21:38:32.443904Z""","""Investimento""","""Pagamento de serviço"""
-2525.81,1,"""2025-04-22T21:38:32.443912Z""","""Investimento""","""Pagamento de serviço"""
781.07,2,"""2025-05-22T21:38:32.443921Z""","""Serviço""","""Compra de material"""
-4313.89,1,"""2025-03-08T21:38:32.443930Z""","""Investimento""","""Despesa operacional"""
-630.3,1,"""2025-05-16T21:38:32.443938Z""","""Salário""","""Despesa operacional"""
8331.9,2,"""2025-05-02T21:38:32.443954Z""","""Investimento""","""Referente ao mês"""
-7204.99,1,"""2025-05-29T21:38:32.443968Z""","""Investimento""","""Referente ao mês"""
8830.28,2,"""2025-04-06T21:38:32.443984Z""","""Pagamento""","""Despesa operacional"""
-7221.04,1,"""2025-03-14T21:38:32.443993Z""","""Investimento""","""Recebido de cliente"""
-388.45,1,"""2025-03-08T21:38:32.444002Z""","""Compra""","""Referente ao mês"""
131.84,2,"""2025-03-22T21:38:32.444010Z""","""Pagamento""","""Recebido de cliente"""
1721.73,2,"""2025-05-26T21:38:32.444019Z""","""Reembolso""","""Referente ao mês"""
-3886.86,1,"""2025-03-11T21:38:32.444027Z""","""Venda""","""Compra de material"""
-1684.4,1,"""2025-03-27T21:38:32.444036Z""","""Compra""","""Compra de material"""
8646.05,2,"""2025-03-16T21:38:32.444049Z""","""Salário""","""Referente ao mês"""
701.71,2,"""2025-05-22T21:38:32.444064Z""","""Investimento""","""Recebido de cliente"""
-8565.16,1,"""2025-03-06T21:38:32.444080Z""","""Transferência""","""Despesa operacional"""
-8264.31,1,"""2025-04-09T21:38:32.444089Z""","""Compra""","""Compra de material"""
4808.18,2,"""2025-05-05T21:38:32.444098Z""","""Pagamento""","""Pagamento de serviço"""
-1039.66,1,"""2025-05-09T21:38:32.444107Z""","""Pagamento""","""Recebido de cliente"""
-473.84,1,"""2025-05-14T21:38:32.444115Z""","""Compra""","""Transferência bancária"""
-748.21,1,"""2025-05-04T21:38:32.444124Z""","""Salário""","""Despesa operacional"""
-4329.93,1,"""2025-05-03T21:38:32.444132Z""","""Venda""","""Pagamento de serviço"""
-5363.95,1,"""2025-04-19T21:38:32.444141Z""","""Compra""","""Compra de material"""
1208.06,2,"""2025-04-27T21:38:32.444149Z""","""Serviço""","""Compra de material"""
9109.16,2,"""2025-05-08T21:38:32.444158Z""","""Investimento""","""Transferência bancária"""
5697.45,2,"""2025-05-26T21:38:32.444169Z""","""Investimento""","""Compra de material"""
7421.95,2,"""2025-05-21T21:38:32.444183Z""","""Transferência""","""Referente ao mês"""
-3573.64,1,"""2025-05-26T21:38:32.444198Z""","""Reembolso""","""Pagamento de serviço"""
9281.2,2,"""2025-03-02T21:38:32.444212Z""","""Venda""","""Compra de material"""
-7229.8,1,"""2025-05-10T21:38:32.444225Z""","""Pagamento""","""Despesa operacional"""
-5475.99,1,"""2025-05-24T21:38:32.444239Z""","""Pagamento""","""Referente ao mês"""
-8932.87,1,"""2025-05-20T21:38:32.444256Z""","""Pagamento""","""Referente ao mês"""
-2513.35,1,"""2025-04-04T21:38:32.444277Z""","""Investimento""","""Pagamento de serviço"""
-1258.85,1,"""2025-04-02T21:38:32.444285Z""","""Venda""","""Despesa operacional"""
4036.86,2,"""2025-03-26T21:38:32.444293Z""","""Investimento""","""Compra de material"""
3976.96,2,"""2025-03-21T21:38:32.444302Z""","""Compra""","""Pagamento de serviço"""
1988.57,2,"""2025-04-15T21:38:32.444311Z""","""Compra""","""Transferência bancária"""
1507.55,2,"""2025-05-17T21:38:32.444320Z""","""Salário""","""Despesa operacional"""
-7577.91,1,"""2025-03-11T21:38:32.444329Z""","""Investimento""","""Compra de material"""
-3525.28,1,"""2025-04-26T21:38:32.444337Z""","""Transferência""","""Transferência bancária"""
-338.81,1,"""2025-04-22T21:38:32.444346Z""","""Serviço""","""Despesa operacional"""
-1369.52,1,"""2025-04-30T21:38:32.444355Z""","""Venda""","""Compra de material"""
-3771.23,1,"""2025-05-15T21:38:32.444364Z""","""Pagamento""","""Referente ao mês"""
-8940.08,1,"""2025-03-16T21:38:32.444376Z""","""Salário""","""Pagamento de serviço"""
-8485.87,1,"""2025-04-30T21:38:32.444398Z""","""Investimento""","""Despesa operacional"""
-8179.1,1,"""2025-03-23T21:38:32.444408Z""","""Pagamento""","""Transferência bancária"""
-9579.1,1,"""2025-04-17T21:38:32.444422Z""","""Serviço""","""Transferência bancária"""
-5189.99,1,"""2025-03-03T21:38:32.444435Z""","""Compra""","""Compra de material"""
-1800.58,1,"""2025-05-26T21:38:32.444450Z""","""Transferência""","""Transferência bancária"""
9995.92,2,"""2025-03-27T21:38:32.444464Z""","""Venda""","""Despesa operacional"""
-7122.22,1,"""2025-03-02T21:38:32.444479Z""","""Venda""","""Referente ao mês"""
-5244.53,1,"""2025-05-25T21:38:32.444488Z""","""Venda""","""Compra de material"""
-6128.17,1,"""2025-04-10T21:38:32.444496Z""","""Serviço""","""Compra de material"""
-7439.89,1,"""2025-04-10T21:38:32.444505Z""","""Reembolso""","""Despesa operacional"""
8347.11,2,"""2025-05-22T21:38:32.444513Z""","""Transferência""","""Transferência bancária"""
9445.16,2,"""2025-05-25T21:38:32.444522Z""","""Compra""","""Compra de material"""
-3547.41,1,"""2025-05-01T21:38:32.444530Z""","""Compra""","""Pagamento de serviço"""
4225.99,2,"""2025-03-18T21:38:32.444539Z""","""Investimento""","""Pagamento de serviço"""
8831.65,2,"""2025-05-06T21:38:32.444549Z""","""Salário""","""Referente ao mês"""
9086.08,2,"""2025-04-23T21:38:32.444564Z""","""Investimento""","""Pagamento de serviço"""
-7719.7,1,"""2025-04-21T21:38:32.444576Z""","""Investimento""","""Transferência bancária"""
-6204.24,1,"""2025-03-16T21:38:32.444585Z""","""Venda""","""Despesa operacional"""
-767.33,1,"""2025-04-21T21:38:32.444593Z""","""Compra""","""Compra de material"""
240.73,2,"""2025-05-18T21:38:32.444602Z""","""Serviço""","""Recebido de cliente"""
4213.76,2,"""2025-05-30T21:38:32.444614Z""","""Transferência""","""Pagamento de serviço"""
-2951.24,1,"""2025-04-03T21:38:32.444719Z""","""Salário""","""Recebido de cliente"""
-3044.47,1,"""2025-05-10T21:38:32.444746Z""","""Investimento""","""Despesa operacional"""
7786.35,2,"""2025-03-13T21:38:32.444761Z""","""Venda""","""Referente ao mês"""
7045.72,2,"""2025-05-30T21:38:32.444771Z""","""Investimento""","""Compra de material"""
2324.84,2,"""2025-03-27T21:38:32.444779Z""","""Serviço""","""Transferência bancária"""
-5222.25,1,"""2025-04-29T21:38:32.444789Z""","""Venda""","""Despesa operacional"""
-7049.24,1,"""2025-05-14T21:38:32.444800Z""","""Salário""","""Referente ao mês"""
2583.04,2,"""2025-05-08T21:38:32.444814Z""","""Transferência""","""Referente ao mês"""
-9722.45,1,"""2025-03-07T21:38:32.444830Z""","""Compra""","""Despesa operacional"""
-7818.33,1,"""2025-03-26T21:38:32.444842Z""","""Salário""","""Recebido de cliente"""
3232.37,2,"""2025-04-22T21:38:32.444851Z""","""Pagamento""","""Recebido de cliente"""
6612.58,2,"""2025-05-17T21:38:32.444860Z""","""Pagamento""","""Despesa operacional"""
-766.94,1,"""2025-03-20T21:38:32.444874Z""","""Reembolso""","""Referente ao mês"""
7650.2,2,"""2025-05-14T21:38:32.444889Z""","""Compra""","""Despesa operacional"""
-7081.41,1,"""2025-03-19T21:38:32.444899Z""","""Serviço""","""Transferência bancária"""
-1392.34,1,"""2025-05-11T21:38:32.444913Z""","""Pagamento""","""Transferência bancária"""
-7691.64,1,"""2025-05-30T21:38:32.444928Z""","""Investimento""","""Despesa operacional"""
8238.82,2,"""2025-04-04T21:38:32.444942Z""","""Venda""","""Despesa operacional"""
3346.54,2,"""2025-04-23T21:38:32.444950Z""","""Venda""","""Recebido de cliente"""
-7996.15,1,"""2025-04-04T21:38:32.444959Z""","""Venda""","""Recebido de cliente"""
-9782.87,1,"""2025-05-27T21:38:32.444967Z""","""Reembolso""","""Transferência bancária"""
4498.03,2,"""2025-03-18T21:38:32.444976Z""","""Venda""","""Despesa operacional"""
-6948.06,1,"""2025-03-05T21:38:32.444985Z""","""Reembolso""","""Compra de material"""
6516.65,2,"""2025-05-18T21:38:32.444995Z""","""Compra""","""Despesa operacional"""
6015.3,2,"""2025-05-27T21:38:32.445010Z""","""Investimento""","""Despesa operacional"""
8054.93,2,"""2025-04-22T21:38:32.445025Z""","""Transferência""","""Recebido de cliente"""
4811.34,2,"""2025-03-20T21:38:32.445040Z""","""Transferência""","""Recebido de cliente"""
6339.02,2,"""2025-04-22T21:38:32.445055Z""","""Salário""","""Despesa operacional"""
4314.17,2,"""2025-04-16T21:38:32.445064Z""","""Reembolso""","""Recebido de cliente"""
3447.75,2,"""2025-05-17T21:38:32.445072Z""","""Serviço""","""Transferência bancária"""
6934.01,2,"""2025-04-30T21:38:32.445083Z""","""Reembolso""","""Recebido de cliente"""
9922.46,2,"""2025-05-14T21:38:32.445097Z""","""Salário""","""Compra de material"""
-9378.67,1,"""2025-03-28T21:38:32.445115Z""","""Compra""","""Compra de material"""
5081.71,2,"""2025-04-06T21:38:32.445127Z""","""Salário""","""Recebido de cliente"""
-4655.72,1,"""2025-04-19T21:38:32.445136Z""","""Salário""","""Pagamento de serviço"""
-6902.24,1,"""2025-03-24T21:38:32.445145Z""","""Reembolso""","""Despesa operacional"""
-4128.85,1,"""2025-03-08T21:38:32.445153Z""","""Serviço""","""Despesa operacional"""
-3141.53,1,"""2025-03-15T21:38:32.445162Z""","""Transferência""","""Referente ao mês"""
-1243.09,1,"""2025-03-26T21:38:32.445170Z""","""Salário""","""Referente ao mês"""
-4648.94,1,"""2025-05-23T21:38:32.445179Z""","""Venda""","""Pagamento de serviço"""
-8697.9,1,"""2025-04-17T21:38:32.445188Z""","""Venda""","""Compra de material"""
7847.45,2,"""2025-04-20T21:38:32.445196Z""","""Pagamento""","""Despesa operacional"""
-7054.28,1,"""2025-03-18T21:38:32.445205Z""","""Reembolso""","""Recebido de cliente"""
-230.09,1,"""2025-05-05T21:38:32.445218Z""","""Investimento""","""Transferência bancária"""
2973.61,2,"""2025-03-05T21:38:32.445232Z""","""Serviço""","""Referente ao mês"""
3262.81,2,"""2025-04-27T21:38:32.445246Z""","""Compra""","""Despesa operacional"""
-1384.06,1,"""2025-03-16T21:38:32.445255Z""","""Pagamento""","""Despesa operacional"""
4477.77,2,"""2025-04-25T21:38:32.445268Z""","""Transferência""","""Pagamento de serviço"""
-2467.14,1,"""2025-05-01T21:38:32.445282Z""","""Pagamento""","""Recebido de cliente"""
-3494.55,1,"""2025-05-22T21:38:32.445297Z""","""Venda""","""Compra de material"""
-6026.2,1,"""2025-05-08T21:38:32.445306Z""","""Reembolso""","""Recebido de cliente"""
-6592.65,1,"""2025-03-06T21:38:32.445314Z""","""Salário""","""Compra de material"""
-1339.61,1,"""2025-04-18T21:38:32.445323Z""","""Reembolso""","""Compra de material"""
-5489.22,1,"""2025-03-13T21:38:32.445338Z""","""Salário""","""Referente ao mês"""
-7930.17,1,"""2025-05-22T21:38:32.445352Z""","""Venda""","""Recebido de cliente"""
8392.64,2,"""2025-05-08T21:38:32.445361Z""","""Salário""","""Transferência bancária"""
2238.3,2,"""2025-05-04T21:38:32.445369Z""","""Pagamento""","""Pagamento de serviço"""
9516.58,2,"""2025-04-11T21:38:32.445378Z""","""Reembolso""","""Transferência bancária"""
3213.57,2,"""2025-03-03T21:38:32.445386Z""","""Venda""","""Referente ao mês"""
8451.14,2,"""2025-04-10T21:38:32.445395Z""","""Salário""","""Recebido de cliente"""
5813.68,2,"""2025-05-14T21:38:32.445403Z""","""Compra""","""Pagamento de serviço"""
1087.05,2,"""2025-05-04T21:38:32.445412Z""","""Pagamento""","""Transferência bancária"""
-111.93,1,"""2025-05-21T21:38:32.445421Z""","""Salário""","""Transferência bancária"""
-2490.41,1,"""2025-03-24T21:38:32.445429Z""","""Serviço""","""Pagamento de serviço"""
3488.73,2,"""2025-05-07T21:38:32.445438Z""","""Pagamento""","""Pagamento de serviço"""
1417.83,2,"""2025-04-24T21:38:32.445451Z""","""Venda""","""Referente ao mês"""
-6240.83,1,"""2025-03-25T21:38:32.445466Z""","""Serviço""","""Compra de material"""
-1821.71,1,"""2025-03-31T21:38:32.445485Z""","""Serviço""","""Pagamento de serviço"""
8229.85,2,"""2025-05-09T21:38:32.445494Z""","""Reembolso""","""Transferência bancária"""
6936.18,2,"""2025-04-02T21:38:32.445503Z""","""Pagamento""","""Compra de material"""
8261.44,2,"""2025-03-11T21:38:32.445511Z""","""Transferência""","""Compra de material"""
3752.06,2,"""2025-04-28T21:38:32.445520Z""","""Pagamento""","""Recebido de cliente"""
-3048.61,1,"""2025-03-14T21:38:32.445528Z""","""Pagamento""","""Recebido de cliente"""
-1174.98,1,"""2025-04-05T21:38:32.445537Z""","""Serviço""","""Pagamento de serviço"""
-1932.68,1,"""2025-03-03T21:38:32.445546Z""","""Investimento""","""Referente ao mês"""
-6328.62,1,"""2025-03-15T21:38:32.445557Z""","""Investimento""","""Transferência bancária"""
9701.69,2,"""2025-05-08T21:38:32.445572Z""","""Salário""","""Despesa operacional"""
2726.5,2,"""2025-03-06T21:38:32.445597Z""","""Compra""","""Referente ao mês"""
-6789.54,1,"""2025-03-14T21:38:32.445613Z""","""Pagamento""","""Compra de material"""
-8451.34,1,"""2025-03-13T21:38:32.445628Z""","""Transferência""","""Compra de material"""
3041.3,2,"""2025-03-29T21:38:32.445642Z""","""Compra""","""Pagamento de serviço"""
9886.96,2,"""2025-05-11T21:38:32.445651Z""","""Investimento""","""Referente ao mês"""
7199.79,2,"""2025-05-07T21:38:32.445660Z""","""Investimento""","""Transferência bancária"""
-6379.5,1,"""2025-03-10T21:38:32.445672Z""","""Pagamento""","""Transferência bancária"""
3176.31,2,"""2025-05-15T21:38:32.445688Z""","""Pagamento""","""Transferência bancária"""
-4151.98,1,"""2025-04-02T21:38:32.445699Z""","""Salário""","""Referente ao mês"""
7865.23,2,"""2025-05-22T21:38:32.445708Z""","""Salário""","""Recebido de cliente"""
-9822.18,1,"""2025-05-01T21:38:32.445716Z""","""Transferência""","""Compra de material"""
-6870.33,1,"""2025-04-26T21:38:32.445725Z""","""Serviço""","""Referente ao mês"""
-8982.22,1,"""2025-05-23T21:38:32.445733Z""","""Pagamento""","""Recebido de cliente"""
-1887.71,1,"""2025-04-26T21:38:32.445742Z""","""Reembolso""","""Pagamento de serviço"""
-5478.54,1,"""2025-05-29T21:38:32.445750Z""","""Serviço""","""Pagamento de serviço"""
5416.31,2,"""2025-04-04T21:38:32.445759Z""","""Serviço""","""Pagamento de serviço"""
4209.27,2,"""2025-04-15T21:38:32.445845Z""","""Reembolso""","""Pagamento de serviço"""
1129.29,2,"""2025-03-07T21:38:32.445866Z""","""Salário""","""Referente ao mês"""
-1567.21,1,"""2025-05-12T21:38:32.445876Z""","""Transferência""","""Pagamento de serviço"""
-2833.52,1,"""2025-05-30T21:38:32.445886Z""","""Salário""","""Compra de material"""
-8975.46,1,"""2025-03-19T21:38:32.445895Z""","""Reembolso""","""Recebido de cliente"""
871.24,2,"""2025-04-06T21:38:32.445924Z""","""Investimento""","""Recebido de cliente"""
-3465.47,1,"""2025-03-01T21:38:32.445935Z""","""Venda""","""Referente ao mês"""
5582.67,2,"""2025-05-15T21:38:32.445950Z""","""Reembolso""","""Transferência bancária"""
-5208.39,1,"""2025-05-14T21:38:32.445966Z""","""Salário""","""Recebido de cliente"""
-7198.02,1,"""2025-04-18T21:38:32.445978Z""","""Pagamento""","""Compra de material"""
-1331.75,1,"""2025-05-05T21:38:32.445988Z""","""Venda""","""Referente ao mês"""
9719.91,2,"""2025-05-30T21:38:32.445997Z""","""Transferência""","""Referente ao mês"""
2429.85,2,"""2025-05-16T21:38:32.446006Z""","""Compra""","""Referente ao mês"""
-3694.85,1,"""2025-05-05T21:38:32.446015Z""","""Venda""","""Recebido de cliente"""
-4039.37,1,"""2025-04-25T21:38:32.446025Z""","""Compra""","""Transferência bancária"""
3492.55,2,"""2025-05-10T21:38:32.446040Z""","""Salário""","""Compra de material"""
-2436.01,1,"""2025-05-19T21:38:32.446055Z""","""Salário""","""Compra de material"""
-3700.05,1,"""2025-04-13T21:38:32.446067Z""","""Salário""","""Despesa operacional"""
6578.49,2,"""2025-03-21T21:38:32.446077Z""","""Reembolso""","""Referente ao mês"""
5565.87,2,"""2025-03-25T21:38:32.446086Z""","""Investimento""","""Compra de material"""
6931.16,2,"""2025-05-12T21:38:32.446099Z""","""Venda""","""Compra de material"""
2364.54,2,"""2025-05-22T21:38:32.446114Z""","""Investimento""","""Pagamento de serviço"""
4388.46,2,"""2025-04-14T21:38:32.446127Z""","""Reembolso""","""Compra de material"""
905.56,2,"""2025-04-05T21:38:32.446136Z""","""Pagamento""","""Compra de material"""
-306.1,1,"""2025-04-18T21:38:32.446146Z""","""Salário""","""Pagamento de serviço"""
2406.39,2,"""2025-04-09T21:38:32.446155Z""","""Reembolso""","""Despesa operacional"""
1149.88,2,"""2025-03-25T21:38:32.446164Z""","""Compra""","""Recebido de cliente"""
9321.1,2,"""2025-05-12T21:38:32.446173Z""","""Serviço""","""Transferência bancária"""
9654.61,2,"""2025-03-30T21:38:32.446182Z""","""Venda""","""Referente ao mês"""
1494.68,2,"""2025-03-23T21:38:32.446191Z""","""Transferência""","""Referente ao mês"""
-1239.88,1,"""2025-05-16T21:38:32.446200Z""","""Reembolso""","""Compra de material"""
277.13,2,"""2025-03-03T21:38:32.446215Z""","""Investimento""","""Recebido de cliente"""
2333.08,2,"""2025-05-07T21:38:32.446231Z""","""Serviço""","""Referente ao mês"""
2809.11,2,"""2025-03-17T21:38:32.446247Z""","""Compra""","""Pagamento de serviço"""
